2	1.52020000000000	13.9800000000000	1.35000000000000	1.63000000000000	71.7600000000000	0.390000000000000	10.5600000000000
2	1.51847000000000	13.1000000000000	3.97000000000000	1.19000000000000	72.4400000000000	0.600000000000000	8.43000000000000
5	1.51666000000000	12.8600000000000	0	1.83000000000000	73.8800000000000	0.970000000000000	10.1700000000000
1	1.52172000000000	13.5100000000000	3.86000000000000	0.880000000000000	71.7900000000000	0.230000000000000	9.54000000000000
1	1.52213000000000	14.2100000000000	3.82000000000000	0.470000000000000	71.7700000000000	0.110000000000000	9.57000000000000
1	1.51743000000000	13.3000000000000	3.60000000000000	1.14000000000000	73.0900000000000	0.580000000000000	8.17000000000000
5	1.51969000000000	12.6400000000000	0	1.65000000000000	73.7500000000000	0.380000000000000	11.5300000000000
5	1.52171000000000	11.5600000000000	1.88000000000000	1.56000000000000	72.8600000000000	0.470000000000000	11.4100000000000
7	1.51732000000000	14.9500000000000	0	1.80000000000000	72.9900000000000	0	8.61000000000000
5	1.51316000000000	13.0200000000000	0	3.04000000000000	70.4800000000000	6.21000000000000	6.96000000000000
7	1.51711000000000	14.2300000000000	0	2.08000000000000	73.3600000000000	0	8.62000000000000
1	1.51735000000000	13.0200000000000	3.54000000000000	1.69000000000000	72.7300000000000	0.540000000000000	8.44000000000000
7	1.51613000000000	13.8800000000000	1.78000000000000	1.79000000000000	73.1000000000000	0	8.67000000000000
2	1.51660000000000	12.9900000000000	3.18000000000000	1.23000000000000	72.9700000000000	0.580000000000000	8.81000000000000
2	1.52475000000000	11.4500000000000	0	1.88000000000000	72.1900000000000	0.810000000000000	13.2400000000000
6	1.51916000000000	14.1500000000000	0	2.09000000000000	72.7400000000000	0	10.8800000000000
1	1.51797000000000	12.7400000000000	3.48000000000000	1.35000000000000	72.9600000000000	0.640000000000000	8.68000000000000
3	1.51796000000000	13.5000000000000	3.36000000000000	1.63000000000000	71.9400000000000	0.570000000000000	8.81000000000000
2	1.52777000000000	12.6400000000000	0	0.670000000000000	72.0200000000000	0.0600000000000000	14.4000000000000
1	1.51763000000000	12.6100000000000	3.59000000000000	1.31000000000000	73.2900000000000	0.580000000000000	8.50000000000000
2	1.51811000000000	12.9600000000000	2.96000000000000	1.43000000000000	72.9200000000000	0.600000000000000	8.79000000000000
2	1.51846000000000	13.4100000000000	3.89000000000000	1.33000000000000	72.3800000000000	0.510000000000000	8.28000000000000
2	1.51618000000000	13.0100000000000	3.50000000000000	1.48000000000000	72.8900000000000	0.600000000000000	8.12000000000000
