1	0	0.640000000000000	0.640000000000000	0	0.320000000000000	0	0	0	0	0	0	0.640000000000000	0	0	0	0.320000000000000	0	1.29000000000000	1.93000000000000	0	0.960000000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.778000000000000	0	0	3.75600000000000	61	278
1	0.210000000000000	0.280000000000000	0.500000000000000	0	0.140000000000000	0.280000000000000	0.210000000000000	0.0700000000000000	0	0.940000000000000	0.210000000000000	0.790000000000000	0.650000000000000	0.210000000000000	0.140000000000000	0.140000000000000	0.0700000000000000	0.280000000000000	3.47000000000000	0	1.59000000000000	0	0.430000000000000	0.430000000000000	0	0	0	0	0	0	0	0	0	0	0	0	0.0700000000000000	0	0	0	0	0	0	0	0	0	0	0	0	0.132000000000000	0	0.372000000000000	0.180000000000000	0.0480000000000000	5.11400000000000	101	1028
1	0.0600000000000000	0	0.710000000000000	0	1.23000000000000	0.190000000000000	0.190000000000000	0.120000000000000	0.640000000000000	0.250000000000000	0.380000000000000	0.450000000000000	0.120000000000000	0	1.75000000000000	0.0600000000000000	0.0600000000000000	1.03000000000000	1.36000000000000	0.320000000000000	0.510000000000000	0	1.16000000000000	0.0600000000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0600000000000000	0	0	0.120000000000000	0	0.0600000000000000	0.0600000000000000	0	0	0.0100000000000000	0.143000000000000	0	0.276000000000000	0.184000000000000	0.0100000000000000	9.82100000000000	485	2259
1	0	0	0	0	0.630000000000000	0	0.310000000000000	0.630000000000000	0.310000000000000	0.630000000000000	0.310000000000000	0.310000000000000	0.310000000000000	0	0	0.310000000000000	0	0	3.18000000000000	0	0.310000000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137000000000000	0	0.137000000000000	0	0	3.53700000000000	40	191
1	0	0	0	0	0.630000000000000	0	0.310000000000000	0.630000000000000	0.310000000000000	0.630000000000000	0.310000000000000	0.310000000000000	0.310000000000000	0	0	0.310000000000000	0	0	3.18000000000000	0	0.310000000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135000000000000	0	0.135000000000000	0	0	3.53700000000000	40	191
1	0	0	0	0	1.85000000000000	0	0	1.85000000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223000000000000	0	0	0	0	3	15	54
1	0	0	0	0	1.92000000000000	0	0	0	0	0.640000000000000	0.960000000000000	1.28000000000000	0	0	0	0.960000000000000	0	0.320000000000000	3.85000000000000	0	0.640000000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0540000000000000	0	0.164000000000000	0.0540000000000000	0	1.67100000000000	4	112
1	0	0	0	0	1.88000000000000	0	0	1.88000000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206000000000000	0	0	0	0	2.45000000000000	11	49
1	0.150000000000000	0	0.460000000000000	0	0.610000000000000	0	0.300000000000000	0	0.920000000000000	0.760000000000000	0.760000000000000	0.920000000000000	0	0	0	0	0	0.150000000000000	1.23000000000000	3.53000000000000	2	0	0	0.150000000000000	0	0	0	0	0	0	0	0	0.150000000000000	0	0	0	0	0	0	0	0	0	0.300000000000000	0	0	0	0	0	0	0.271000000000000	0	0.181000000000000	0.203000000000000	0.0220000000000000	9.74400000000000	445	1257
1	0.0600000000000000	0.120000000000000	0.770000000000000	0	0.190000000000000	0.320000000000000	0.380000000000000	0	0.0600000000000000	0	0	0.640000000000000	0.250000000000000	0	0.120000000000000	0	0	0.120000000000000	1.67000000000000	0.0600000000000000	0.710000000000000	0	0.190000000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0600000000000000	0	0	0	0	0.0400000000000000	0.0300000000000000	0	0.244000000000000	0.0810000000000000	0	1.72900000000000	43	749
